"id","createur","SerieID"
"4370","Rob Reiner","9786"
"4371","Simon Cowell","9787"
"4372","Lee Pressman","9788"
"4373","Charlotte Jones","9791"
"4374","Joel Church-Cooper","9793"
"4375","Felicia D. Henderson","9794"
"4376","Ronna Gradus","9798"
"4377","Simon Racioppa","9799"
"4378","Thomas W. Lynch","9801"
"4379","Joe Carnahan","9804"
"4380","Ashley Pharoah","9805"
"4381","Brillante Mendoza","9806"
"4382","Anna Fricke","9807"
"4383","Anna Fricke","9808"
"4384","Sean Donnelly","9809"
"4385","Brad Hall","9810"
"4386","Richard Murphy","9812"
"4387","Geoff Barbanell","9813"
"4388","Julie Andem","9815"
"4389","James Van Der Beek","9817"
"4390","Jennie Snyder","9819"
"4391","Samir Rehem","9823"
"4392","Ryan Hunter","9826"
"4393","Thomas Carter","9830"
"4394","Chris Viscardi","9831"
"4395","Rob Stewart (III)","9832"
"4396","Michael Stevens (II)","9834"
"4397","Louis C.K.","9836"
"4398","Ryan McNeely","9838"
"4399","Mike Judge","9840"
"4400","Iginio Straffi","9843"
"4401","Dean Georgaris","9846"
"4402","Julian Simpson","9852"
"4403","Joe Berlinger","9854"
"4404","Mickey Fisher","9858"
"4405","Mike O'Brien","9862"
"4406","Henri Debeurme","9863"
"4407","Benny Boom","9865"
"4408","Paul Whittington","9866"
"4409","Jeremy Bronson","9867"
"4410","Nicolas Castro","9868"
"4411","Arthur Benzaquen","9869"
"4412","Thomas Cailley","9870"
"4413","Elsa Blayau","9874"
"4414","Dan Sefton","9876"
"4415","Guillermo Calderón","9877"
"4416","Youri Boone","9880"
"4417","José Caltagirone","9882"
"4418","Michele Fazekas","9884"
"4419","Dan Povenmire","9885"
"4420","Lon Zimmet","9886"
"4421","Jeremy Bronson","9890"
"4422","Ji-hoon Han","9891"
"4423","Bridget Carpenter","9892"
"4424","Jenny Lumet","9894"
"4425","Paul Attanasio","9896"
"4426","Paul Attanasio","9897"
"4427","Kyle Killen","9898"
"4428","Lauren Gussis","9899"
"4429","Amy Sedaris","9901"
"4430","Jason Rothenberg","9902"
"4431","Michael Saltzman","9904"
"4432","Kourtney Kang","9906"
"4433","Kyle Jarrow","9907"
"4434","Aaron McGruder","9908"
"4435","Warren Leight","9910"
"4436","Max Mutchnick","9911"
"4437","Eric Garcia","9912"
"4438","Charlie Cooper","9914"
"4439","Jason Katims","9915"
"4440","Mark Gross","9919"
"4441","Nicolas Winding Refn","9920"
"4442","Philipp Kadelbach","9921"
"4443","Warren Ellis (II)","9922"
"4444","Todd Komarnicki","9923"
"4445","Erez Tadmor","9925"
"4446","James De Frond","9928"
"4447","Joe Ahearne","9931"
"4448","David Caffrey","9933"
"4449","Scott Thomas","9934"
"4450","Andrea Savage","9935"
"4451","Jason Smilovic","9936"
"4452","Kevin Smith","9938"
"4453","Anne Berest","9939"
"4454","Donal Lardner Ward","9940"
"4455","Sam Shaw","9941"
"4456","Tom Basden","9942"
"4457","Jess Brittain","9945"
"4458","Mamoru Kanbe","9946"
"4459","Sullivan Le Postec","9948"
"4460","Andrew Colville","9949"
"4461","Kazuki Kaneshiro","9950"
"4462","Clément Michel","9951"
"4463","David Nicholls","9952"
"4464","Aaron Korsh","9956"
"4465","Sebastian Thiel","9957"
"4466","Steve Dildarian","9958"
"4467","Gideon Raff","9959"
"4468","Matt Bloom","9960"
"4469","Kim Seong-hun","9966"
"4470","Josselyn Bossenec","9968"
"4471","Lior Raz","9969"
"4472","David Farr","9971"
"4473","Iginio Straffi","9975"
"4474","Michael O'Hare","9977"
"4475","Richard Lopez","9978"
"4476","Ted Humphrey","9980"
"4477","Ryan Murphy","9983"
"4478","Liz Kruger","9986"
"4479","Hayes Davenport","9987"
"4480","Stepan Hulik","9989"
"4481","Kasper Barfoed","9990"
"4482","Guillem Morales","9993"
"4483","Ian La Frenais","9994"
"4484","Paul Rutman","9995"
"4485","Frog Stone","9996"
"4486","Langlois Myles","9998"
"4487","Brian Wysol","9999"
"4488","Chris McCoy","10004"
"4489","Fabrice Eboué","10006"
"4490","Alain Tasma","10008"
"4491","David Ebershoff","10011"
"4492","Melle Runderkamp","10012"
"4493","Ambroise Carminati","10014"
"4494","Kenya Barris","10015"
"4495","Beer ten Kate","10017"
"4496","Héctor Lozano","10019"
"4497","Saïd Naciri","10020"
"4498","Jennifer Muro","10022"
"4499","Kate Ashfield","10023"
"4500","Anne Sewitsky","10026"
"4501","Johan Nijenhuis","10027"
"4502","Heather Wordham","10030"
"4503","Véronique Gallo","10037"
"4504","Mike Clattenburg","10039"
"4505","Charles McKeown","10046"
"4506","Joe Halpin","10047"
"4507","Jeff Pope","10050"
"4508","Damon Beesley","10053"
"4509","Niklas Rockström","10054"
"4510","Narina Jabari","10059"
"4511","Snoop Dogg","10060"
"4512","Ingrid Michaelson","10061"
"4513","Brandon Vietti","10065"
"4514","Peter Tilden","10066"
"4515","Jack Thorne","10070"
"4516","Jeff Richards","10076"
"4517","Tim Heidecker","10077"
"4518","Craig Silverstein","10082"
"4519","Aaron Harberts","10083"
"4520","Mike Piscitelli","10085"
"4521","Zoe R. Cassavetes","10086"
"4522","Edgar Marie","10087"
"4523","Curro Serrano","10088"
"4524","Simon Barry","10091"
"4525","Gregory Burke","10094"
"4526","Brad Simpson","10095"
"4527","Aaron Zelman","10096"
"4528","Audrey Fouché","10102"
"4529","Haim Saban","10103"
"4530","James D. Parriott","10104"
"4531","Joe Casey","10105"
"4532","Mark Gatiss","10106"
"4533","Frédéric Chansel","10108"
"4534","Nacho Viale","10111"
"4535","Nawell Madani","10112"
"4536","Bat Hen Sabag","10113"
"4537","Paolo Sorrentino","10114"
"4538","Stacy McKee","10116"
"4539","Stacy McKee","10117"
"4540","Misha Green","10118"
"4541","Simon Rich","10121"
"4542","Conor McPherson","10122"
"4543","Jane Rioufol","10123"
"4544","Patrick Harbinson","10126"
"4545","Kay Mellor","10127"
"4546","Marine Rambach","10129"
"4547","Zion Baruch","10131"
"4548","Daniel Voll","10132"
"4549","Rob Edwards","10133"
"4550","David Steven Simon","10139"
"4551","David O?Leary","10141"
"4552","Russell T. Davies","10142"
"4553","Pablo Pinasco","10145"
"4554","Kim Soo-Jin","10146"
"4555","Georges Benayoun","10147"
"4556","Jonathan E. Steinberg","10148"
"4557","Gabriel Ochoa","10153"
"4558","Lynn Marie Latham","10158"
"4559","Lynn Marie Latham","10159"
"4560","Ralph Farquhar","10162"
"4561","Kevin Hart","10163"
"4562","Don Woodard","10167"
"4563","Brian Suskind","10168"
"4564","Ron Leshem","10171"
"4565","Brett Johnson (II)","10172"
"4566","Sam Esmail","10173"
"4567","Christopher Yost","10174"
"4568","Morgan Jensen","10175"
"4569","Malin-Sarah Gozin","10176"
"4570","Martin Lund","10177"
"4571","Johan Rosenlind","10179"
"4572","Marcus Roth","10180"
"4573","Ondrej Stindl","10181"
"4574","Ivan Cotroneo","10182"
"4575","Jean-Marc Fröhle","10183"
"4576","Shariff Korver","10184"
"4577","Félicita Viti","10186"
"4578","Elwood Reid","10188"
"4579","Marc Norman","10189"
"4580","Joe Russo","10192"
"4581","Paul Flaherty","10193"
"4582","Phoebe Waller-Bridge","10195"
"4583","Ivan Zuccon","10196"
"4584","Alice Taylor","10198"
"4585","Arnaud Husson","10202"
"4586","Mark Gatiss","10203"
"4587","Isabelle Lenoble","10204"
"4588","Javier Echaniz","10205"
"4589","Jalil Lespert","10206"
"4590","Björn Carlström","10207"
"4591","Alan Delabie","10208"
"4592","Claire Underwood","10212"
"4593","Mike Zonnenberg","10215"
"4594","Irv Gotti","10219"
"4595","Gary Janetti","10222"
"4596","Aurora Browne","10223"
"4597","Nick Swardson","10225"
"4598","John Tinker","10226"
"4599","Edouard Pluvieux","10227"
"4600","Yves Ramonet","10228"
"4601","Nicolas Saada","10229"
"4602","Jill E. Blotevogel","10230"
"4603","Mark Warshaw","10231"
"4604","Baya Rehaz","10232"
"4605","Masaki Fukusawa","10233"
"4606","Timothée Hochet","10234"
"4607","Niccolò Ammaniti","10235"
"4608","Akiva Goldsman","10237"
"8192","Tracy Newman","1"
"8193","Terry Turner","3"
"8194","Gail Morgan Hickman","7"
"8195","Daniel Lipman","9"
"8196","McG","19"
"8197","Brandon Camp","22"
"8198","Christopher Lloyd (II)","23"
"8199","Ann Donahue","24"
"8200","Lydia Woodward","26"
"8201","Diane Burroughs","28"
"8202","Ed Burns (II)","30"
"8203","David Kanter","31"
"8204","Max Mutchnick","34"
"8205","Ric Swartzlander","35"
"8206","Gary R. Johnson","38"
"8207","Andrew Cosby","40"
"8208","Kenny Schwartz","43"
"8209","Wil Calhoun","47"
"8210","David Crane","49"
"8211","David Angell","52"
"8212","Robert Cochran","57"
"8213","Miles Millar","60"
"8214","Mike Schiff","61"
"8215","Jonathan Glassner","62"
"8216","David Greenwalt","66"
"8217","Jack Maple","68"
"8218","Rene Balcer","71"
"8219","Bruce Helford","76"
"8220","Bruce Helford","77"
"8221","Don Reo","78"
"8222","Michael J. Weithorn","81"
"8223","Jeffrey Klarik","83"
"8224","Gregory Thomas Garcia","85"
"8225","Tammy Ader","90"
"8226","Jon Beckerman","92"
"8227","Edward Allen Bernero","96"
"8228","Max Mutchnick","97"
"8229","Dave Alan Johnson","98"
"8230","Joe Livecchi","104"
"8231","Rick Berman","105"
"8232","Sara V. Finney","108"
"8233","Shawn Piller","109"
"8234","Richard Hatem","114"
"8235","David Litt","115"
"8236","Chris Henchy","118"
"8237","Marsh McCall","122"
"8238","Lee Aronsohn","125"
"8239","Don McGill","126"
"8240","Wanda Sykes","131"
"8241","Barry Kemp","135"
"8242","McG","137"
"8243","Glenn Davis","139"
"8244","Terry Turner","146"
"8245","Moses Port","147"
"8246","Jeff Rake","149"
"8247","Robb Cullen","151"
"8248","S.S. Wilson","153"
"8249","John Ridley","154"
"8250","Josh Weinstein","158"
"8251","Robert Mark Kamen","160"
"8252","Wayne Powers","166"
"8253","Amy Lippman","168"
"8254","Charles H. Eglee","169"
"8255","John Brancato","175"
"8256","Steven Long Mitchell","176"
"8257","Dave Alan Johnson","178"
"8258","David M. Israel","182"
"8259","Jeff Rake","183"
"8260","Steven Soderbergh","184"
"8261","Lynn Marie Latham","185"
"8262","Stephen Merchant","187"
"8263","Stephen Engel","188"
"8264","Tom Fontana","193"
"8265","Bryan Fuller","195"
"8266","Stephen Tolkin","197"
"8267","Ryan Murphy","199"
"8268","Robert C. Cooper","200"
"8269","Shana Goldberg-Meehan","206"
"8270","J.J. Abrams","211"
"8271","David Himelfarb","212"
"8272","Mike Scully","213"
"8273","Vanessa Taylor","215"
"8274","David Barrett","216"
"8275","Nat Bernstein","217"
"8276","Matt McGough","218"
"8277","Ann Donahue","219"
"8278","John Herzfeld","220"
"8279","Tony Kornheiser","221"
"8280","Method Man","223"
"8281","R. Scott Gimmell","227"
"8282","Patrick Q. Page","232"
"8283","J.J. Abrams","235"
"8284","René Echevarria","237"
"8285","Peter Tolan","238"
"8286","Cal Coons","240"
"8287","Daniel Écija","242"
"8288","Bill Lawrence","243"
"8289","John J. McLaughlin","246"
"8290","Ronald D. Moore","247"
"8291","Cheryl Heuton","248"
"8292","Eileen Heisler","250"
"8293","Steven Soderbergh","252"
"8294","Brian Koppelman","253"
"8295","Alison Cross","254"
"8296","Nicholas Wootton","255"
"8297","Walon Green","258"
"8298","Bennie R. Richburg Jr","259"
"8299","Jason Ward","262"
"8300","Edward Zwick","263"
"8301","Jay Firestone","264"
"8302","Jerry Siegel","270"
"8303","Sydney Newman","274"
"8304","Ben Roberts","276"
"8305","Yvan Le Bolloc'h","277"
"8306","Monty Berman","280"
"8307","Michael Piller","288"
"8308","Tom Hanks","289"
"8309","Richard Levinson","291"
"8310","Michael Moye","293"
"8311","Donald P. Bellisario","297"
"8312","Stephen J. Cannell","299"
"8313","Susan Borowitz","300"
"8314","David McFadzean","307"
"8315","Stephen J. Cannell","309"
"8316","Danny Jacobson","310"
"8317","Eugenie Ross-Leming","311"
"8318","Alain Kappauf","313"
"8319","Frank Lupo","316"
"8320","Michael Warren","322"
"8321","Christopher Keyser","327"
"8322","Peter Marc Jacobson","330"
"8323","Michael Piller","332"
"8324","Bernie Kukoff","335"
"8325","Tracy Tormé","341"
"8326","William Link","344"
"8327","Lee Phillip Bell","346"
"8328","Lee Phillip Bell","347"
"8329","Betty Corday","348"
"8330","Les Charles","350"
"8331","Leslie Greif","352"
"8332","Bernie West","355"
"8333","Johnnie Mortimer","356"
"8334","Terry Louise Fisher","357"
"8335","Stephen J. Cannell","360"
"8336","Alan Cross","363"
"8337","Lucy Watkins","365"
"8338","Robert Wolterstorff","367"
"8339","Sylvia Anderson","374"
"8340","Michael Patrick King","375"
"8341","Bill Finger","376"
"8342","Tito Topin","380"
"8343","Ken Robinson","382"
"8344","Jonas Pate","383"
"8345","Oliver Goldstick","384"
"8346","Bruce Helford","386"
"8347","Frank Spotnitz","390"
"8348","Jeff Rake","406"
"8349","Darren Star","407"
"8350","Sara Goodman","408"
"8351","Greg Cirulnick","413"
"8352","Michael Warren","415"
"8353","Marie-Anne Le Pezennec","416"
"8354","Pascal Breton","417"
"8355","Michael Kozoll","418"
"8356","Bonnie Turner","422"
"8357","Charles H. Eglee","424"
"8358","Guy Goossens","425"
"8359","Michael M. Robin","426"
"8360","Terry Turner","429"
"8361","Timothy Stack","430"
"8362","David J. Patterson","432"
"8363","Greg Strangis","435"
"8364","Amanda Higgs","436"
"8365","Frédéric Krivine","438"
"8366","Joshua Brand","443"
"8367","Ann McManus","444"
"8368","Jean-Benoît Gillig","448"
"8369","Ken Friedman","462"
"8370","Steven Bochco","466"
"8371","Stephen Merchant","467"
"8372","Kátia Lund","471"
"8373","Hal McElroy","473"
"8374","Philippe Traversat","478"
"8375","Julia Keatley","480"
"8376","Edward Neumeier","485"
"8377","Kevin Arkadie","486"
"8378","William J. MacDonald","487"
"8379","Mark Frost","488"
"8380","Guy-Patrick Sainderichin","490"
"8381","Martin Brossolet","491"
"8382","Matt Stone","497"
"8383","Art Monterastelli","500"
"8384","John McNamara","503"
"8385","Paula J. Smith","504"
"8386","Laura Kosterski","510"
"8387","Michael Cassutt","512"
"8388","Stephen Merchant","515"
"8389","Kerri Kenney-Silver","523"
"8390","Philippe Niang","532"
"8391","Alain Minier","536"
"8392","Pierre Grimblat","537"
"8393","Terry Louise Fisher","538"
"8394","Michael Poryes","540"
"8395","Jerome Dobson","571"
"8396","Kris Wyld","573"
"8397","Tom Patchett","576"
"8398","Jean-Baptiste Delafon","578"
"8399","Tony Vitale","580"
"8400","Martin Trenaman","581"
"8401","Alain Layrac","586"
"8402","Cyrus Voris","593"
"8403","Michelle King","595"
"8404","Bill Cosby","599"
"8405","Steve Pink","601"
"8406","Robert Wertheimer","602"
"8407","Marta Kauffman","606"
"8408","Michael Gleason","608"
"8409","Peter Schlesselmann","612"
"8410","Guy Gingembre","614"
"8411","Xavier Matthew","617"
"8412","David Simkins","618"
"8413","Michael MacLennan","626"
"8414","Gwendolyn M. Parker","628"
"8415","Alain Robillard","629"
"8416","Alain Krief","631"
"8417","Kenneth Johnson","633"
"8418","Gustave Reininger","635"
"8419","Brent V. Friedman","636"
"8420","Cyrus Voris","637"
"8421","Will Scheffer","638"
"8422","Carol Flint","646"
"8423","Vince Gilligan","647"
"8424","Horacio Marshall","654"
"8425","Pam Brady","656"
"8426","Dustin Thomason","657"
"8427","Nick Holly","658"
"8428","François Charlent","664"
"8429","Jean Nainchrik","666"
"8430","Sylvia Anderson","669"
"8431","Blake Hunter","677"
"8432","Julien David","692"
"8433","Daniel Rialet","694"
"8434","Olivier Marchal","697"
"8435","Eric Laugerias","700"
"8436","Tony Jordan","708"
"8437","Barry O'Brien","709"
"8438","Mike Chessler","717"
"8439","Garry Marshall","719"
"8440","Dale McRaven","721"
"8441","Esther Shapiro","722"
"8442","Garry Marshall","723"
"8443","Nicolas Charlet","725"
"8444","Steven Bawol","728"
"8445","Paul De Meo","733"
"8446","Paul De Meo","735"
"8447","Tyler Bensinger","737"
"8448","Max A. Keller","740"
"8449","Paul De Meo","746"
"8450","Jon Robin Baitz","747"
"8451","Cathy Yuspa","748"
"8452","Jennifer Konner","749"
"8453","Raven Metzner","751"
"8454","Jenny Bicks","754"
"8455","Eric Tannenbaum","756"
"8456","Jon Turteltaub","759"
"8457","Tommy Thompson (II)","763"
"8458","Jeff Filgo","764"
"8459","J. Mackye Gruber","769"
"8460","Robert Wolfe","773"
"8461","Laurence Dubos","775"
"8462","Yvan Lopez","780"
"8463","Dominique Lancelot","781"
"8464","David E. Kelley","784"
"8465","Sarah Romano","785"
"8466","Carol Black","787"
"8467","Rowan Atkinson","792"
"8468","James Paglia","796"
"8469","Richard Pepin","797"
"8470","Rowan Atkinson","799"
"8471","Steven Bochco","802"
"8472","Agathe Robilliard","804"
"8473","Karen Troubetzkoy","811"
"8474","Pierre Sisser","812"
"8475","Susan Rogers","815"
"8476","David Cook","817"
"8477","Howard Chesley","819"
"8478","Pierre Ponce","820"
"8479","Charles Pratt Jr.","823"
"8480","Sylvie Bailly","830"
"8481","Bobby Moresco","831"
"8482","Thomas W. Lynch","838"
"8483","Bernard Fein","850"
"8484","Douglas Schwartz","853"
"8485","Paul Haggis","856"
"8486","Rick Ramage","858"
"8487","Foz Allan","861"
"8488","Grégoire Vigneron","867"
"8489","James Vallely","873"
"8490","Mike Barker","887"
"8491","Franck Ollivier","888"
"8492","David Walliams","892"
"8493","Frank South","893"
"8494","Barbara Corday","894"
"8495","David Zucker","896"
"8496","Laura Harkcom","907"
"8497","Billy Brown","915"
"8498","Allan Burns","919"
"8499","Sam Rolfe","920"
"8500","Mauro Graiani","925"
"8501","Adrian Hodges","943"
"8502","Kenny Schwartz","952"
"8503","André Nemec","956"
"8504","Jason Katims","957"
"8505","Dave Willis","958"
"8506","Paul Saltzman","963"
"8507","Gérard Jourd'hui","965"
"8508","Tony Sheehan","968"
"8509","Ben Queen","975"
"8510","Jean-François Léger","982"
"8511","Céline Guyot","983"
"8512","Mike Judge","988"
"8513","Fabrice Clerté","991"
"8514","Rob Reiner","996"
"8515","Alban Guitteny","998"
"8516","Sue Paige","999"
"8517","Myriam Cottias","1001"
"8518","Tristan Séguéla","1005"
"8519","John Falsey","1007"
"8520","David Milch","1010"
"8521","Matthew Senreich","1011"
"8522","Jean-Daniel Verhaeghe","1013"
"8523","Matti Harari","1016"
"8524","Stéphane Meunier","1019"
"8525","Jean-Luc Azoulay","1022"
"8526","Laeta Kalogridis","1027"
"8527","Alex Graves","1028"
"8528","Chris Fedak","1031"
"8529","Eileen Heisler","1033"
"8530","Jean-Yves Raimbaud","1038"
"8531","Marc Guggenheim","1044"
"8532","Sarah Fain","1046"
"8533","Josh Gordon","1048"
"8534","Gabrielle Allan","1050"
"8535","Donald Todd","1051"
"8536","Ron Koslow","1056"
"8537","Tara Butters","1057"
"8538","Stephanie Savage","1058"
"8539","Moses Port","1060"
"8540","Chris Pappas","1063"
"8541","Chuck Lorre","1064"
"8542","Allan Loeb","1067"
"8543","Christopher Lloyd (II)","1068"
"8544","Robert G. Tapert","1071"
"8545","David S. Goyer","1073"
"8546","Michael Elias","1079"
"8547","Larry Tucker","1081"
"8548","Glenn Kessler","1088"
"8549","Jemaine Clement","1089"
"8550","Louis F. Edelman","1105"
"8551","Elastik Jane","1113"
"8552","John Gentile","1114"
"8553","Bob Kane","1117"
"8554","Jean-Luc Azoulay","1119"
"8555","Fitzgérald Artman","1122"
"8556","Fitzgérald Artman","1123"
"8557","Claude Abbe","1128"
"8558","Michael Gleason","1132"
"8559","Bénédicte Laplace","1137"
"8560","Anne-Sophie Barret","1141"
"8561","Yves Azéroual","1142"
"8562","Jean-Marc Rudnicki","1149"
"8563","Cyrille De la Lasteyrie","1154"
"8564","Lee Robinson","1155"
"8565","Michael Goguen","1160"
"8566","John Sullivan (II)","1163"
"8567","Alan Silberberg","1168"
"8568","Frank Lupo","1173"
"8569","Ron Milbauer","1178"
"8570","Michael Jacobs","1180"
"8571","Jack Cowden","1182"
"8572","Jacques Méthé","1185"
"8573","Jason Abelson","1192"
"8574","Paul Avila Mayer","1197"
"8575","Paul Knight (II)","1219"
"8576","Thierry Bizot","1223"
"8577","Catherine Touzet","1227"
"8578","Kirsty McKensie","1228"
"8579","Ramzy Bedia","1240"
"8580","David Paillot","1252"
"8581","D.J. MacHale","1256"
"8582","Philippe Setbon","1276"
"8583","Marc Silverstein","1278"
"8584","Edward Zwick","1285"
"8585","Hervé Chabalier","1294"
"8586","Marie-Françoise Hans","1300"
"8587","Quinn Martin","1305"
"8588","Olivier Thiébaut","1313"
"8589","Doris Hursley","1316"
"8590","Nigel McCrery","1318"
"8591","Olivier Loustau","1319"
"8592","Fabienne Lesieur","1326"
"8593","Tony Holland","1329"
"8594","Sarah Romano","1333"
"8595","Jon Carnoy","1334"
"8596","Mai Brostrøm","1335"
"8597","Maureen Chadwick","1337"
"8598","Jennifer Saunders","1338"
"8599","Paul Unwin","1339"
"8600","Mal Young","1341"
"8601","Zachary Crowe","1344"
"8602","L. Travis Clark","1348"
"8603","Alex Kurtzman","1353"
"8604","David Feige","1362"
"8605","Sébastien Kochman","1364"
"8606","Tôru Hirayama","1372"
"8607","Stéphanie Morgenstern","1375"
"8608","Martin Wood","1377"
