"SerieID","id_allocine","titre_fr","titre_vo","poster","synopsis"
"7175","11664","The Mill","The Mill","http://fr.web.img3.acsta.net/pictures/210/245/21024559_20130805160114922.jpg","L'histoire vraie des employés de la Quarry Bank Mill, à l'époque de la Révolution Industrielle. Situé en Angleterre dans le conté de Cheshire, l'établissement est mené d'une main de fer par la famille Greg..."
"7176","11667","Life After Life","Life After Life","http://fr.web.img1.acsta.net/medias/nmedia/18/94/97/59/20370379.jpg",NULL
"7177","11670","La Chartreuse de Parme","La Chartreuse de Parme","http://fr.web.img1.acsta.net/medias/nmedia/18/95/00/97/20372039.jpg","La Duchesse Gina de Sanseverina est prise d?une passion dévorante non partagée pour son jeune neveu Fabrice. Parti à Waterloo pour combattre aux côtés de Napoléon, il est désormais considéré comme un traître. Pour épargner Fabrice et arriver à ses fins, Gina devient la maîtresse du Premier Ministre Mosca..."
"7178","11674","Backpackers","Backpackers","http://fr.web.img2.acsta.net/pictures/14/04/25/12/56/201856.jpg","Deux amis, Brandon et Ryan, voyagent à travers l'Europe, à la recherche de la fiancée de ce dernier..."
"7179","11680","Une Place à prendre","The Casual Vacancy","http://fr.web.img5.acsta.net/pictures/15/02/16/10/03/365235.jpg","Dans le petit village anglais typique de Pagford, dont les centres névralgiques sont la place du marché et l'ancienne abbaye, derrière ses jolies maisons à l'apparence accueillante, c'est pourtant la guerre qui fait rage..."
"7180","11682","Mes Chers Disparus","Mes Chers Disparus","http://fr.web.img6.acsta.net/pictures/15/12/01/17/05/244290.jpg","Pour donner vie à la passion de son mari José Portal et couper court à une procédure d?expulsion administrative abusive qui menace de mettre les siens à la rue, Marianne Elbert décide de vendre sa maison décrépite, propriété des Elbert depuis cinq générations..."
"7181","11685","Jonathan Strange & Mr. Norrell","Jonathan Strange & Mr. Norrell","http://fr.web.img3.acsta.net/pictures/14/11/20/15/25/373444.jpg","Au début du 19ème siècle, l'Angleterre subit les guerres napoléoniennes. Mr Norrell propose d'utiliser ses dons surnaturels pour arrêter la flotte française."
"7182","11686","Murder Police","Murder Police","http://fr.web.img1.acsta.net/medias/nmedia/18/95/07/88/20384200.jpg","Les aventures rocambolesques d'un détective absurde et de son associé. Ensemble, ils tentent d'élucider des affaires criminelles des plus délicates."
"7183","11691","Never Tear Us Apart: The INXS Story","Never Tear Us Apart: The INXS Story","http://fr.web.img6.acsta.net/medias/nmedia/18/95/10/22/20379957.jpg","Le parcours exceptionnel du groupe rock australien INXS, ainsi que celui de son chanteur-vedette Michael Hutchence..."
"7184","11699","The Rickey Smiley Show","The Rickey Smiley Show","http://fr.web.img1.acsta.net/medias/nmedia/18/95/13/04/20382346.jpg","Rickey Smiley, père célibataire de trois enfants à Atlanta, exerce le métier de DJ dans une radio. Son quotidien est rythmé par l'éducation de ses enfants, son travail et ses tentatives d'avoir une vie en dehors du cadre familial..."
"7185","11702","Rita (US)","Rita (US)","http://fr.web.img1.acsta.net/medias/nmedia/18/95/12/76/20382032.jpg","Un professeur franc, cynique et plein d'humour enseigne dans une école privée, où il doit faire face à une bureaucratie absurde et des parents d?élèves surprotecteurs, tout en éduquant ses trois enfants adolescents..."
"7186","11703","The Goodwin Games","The Goodwin Games","http://fr.web.img2.acsta.net/pictures/210/073/21007340_20130521184248249.jpg","Deux frères et une soeur se retrouvent après la mort de leur père. Mais pour hériter de sa fortune, ils doivent suivre les règles étranges fixées par cet homme excentrique et facétieux et composer avec un quatrième concurrent sorti de nulle part..."
"7187","11706","Horizon","Horizon","http://fr.web.img2.acsta.net/medias/nmedia/18/95/14/52/20383360.jpg","Au c?ur de la Seconde Guerre Mondiale, une secrétaire du FBI, découvre que son mari, soldat, a peut-être été tué lors d'un affrontement entre des humains et des extraterrestres dans le Pacifique Sud..."
"7188","11708","Inside No.9","Inside No.9","http://fr.web.img1.acsta.net/pictures/14/01/24/16/09/001046.jpg","Six histoires sans lien se déroulant à chaque fois dans un lieu différent se trouvant toujours au numéro 9. Ces habitations (maison / appartement / manoir) font face à des événements extraordinaires ou macabres, avec une bonne dose d'humour..."
"7189","11711","The Saint  (2013)","The Saint  (2013)","http://fr.web.img4.acsta.net/medias/nmedia/18/97/29/05/20520879.jpg","Simon Templar, surnommé le Saint, est un criminel talentueux qui use de ses aptitudes à des fins illicites. Ce Robin des Bois des temps modernes est traqué par les forces de l'ordre locales..."
"7190","11712","Tyrant","Tyrant","http://fr.web.img1.acsta.net/pictures/16/06/14/10/49/088159.jpg","Une famille américaine moyenne au c?ur d'un pays du Moyen-Orient en proie à des émeutes."
"7191","11713","Secret Millionaires Club","Secret Millionaires Club","http://fr.web.img1.acsta.net/medias/nmedia/18/95/22/68/20389785.jpg","Les aventures au bureau de Radley, Elena, Jones, Lisa, leur robot Starty et leur mentor nommé Warren Buffett. Les héros expérimentent différentes situations que les jeunes d'aujourd'hui pourraient vivre dans le cadre de leur travail.  Ils sont intelligents, pleins de bonne volonté, mais ils vont vite..."
"7192","11714","Mom","Mom","http://fr.web.img4.acsta.net/pictures/14/02/19/13/04/247271.jpg","Une mère de famille célibataire, tout juste sortie de cure de désintoxication, tente de remettre de l'ordre dans sa vie. Elle n'est pas aidée par son entourage..."
"7193","11715","Klondike","Klondike","http://fr.web.img3.acsta.net/pictures/210/532/21053260_20131028112812674.jpg","L'histoire de six étrangers et leur combat collectif pour la survie et la fortune dans une petite ville proche de la frontière appelée Klondike. Le destin de deux meilleurs amis d'enfance, Bill et Epstein, à la fin des années 1890, qui entreprennent une ruée vers l'or, dans le territoire sauvage de l'Yukon..."
"7194","11716","La Ligue des Super Vilains","The League of Super Evil","http://fr.web.img5.acsta.net/medias/nmedia/18/95/26/67/20393734.jpg","La Ligue des Super Vilains, plus connue sous le nom de L.O.S.E., est un groupe de Super Bandits complotant afin de gouverner la ville de Metrotown et avec pour but ultime, le contrôle du monde entier. Leurs missions sont faites de farces enfantines comme l'encollage d'une pièce au trottoir. Tous les..."
"7195","11718","Redakai, les conquérants du Kairu","Redakai: Conquer the Kairu","http://fr.web.img2.acsta.net/medias/nmedia/18/95/27/95/20394323.jpg","Ky, un garçon de 15 ans étudiant un art martial ancien, s?engage dans une périlleuse quête. Celle de la recherche du Kairu, une énergie mystique d?une puissance indescriptible capable de catalyser toute forme de vie dans l'univers. Cette énergie ancestrale reste toutefois une force du bien. Dans ce..."
"7196","11722","Les Goldberg","The Goldbergs","http://fr.web.img4.acsta.net/pictures/16/08/23/11/35/280116.jpg","Grandir dans les années 80 au sein d'une famille complétement barrée mais aimante, c'était le quotidien d'Adam, aujourd'hui trentenaire, qui se demande comment il a pu devenir si normal dans de telles conditions. Il revient sur son enfance à l'aide des vidéos qu'il a tournées à l'époque..."
"7197","11723","NCIS: Red","NCIS: Red","http://fr.web.img3.acsta.net/medias/nmedia/18/95/32/71/20397424.jpg","Une équipe mobile composée d'agents habilités à intervenir sur la totalité du territoire américain résolvent des crimes particulièrement graves..."
"7198","11726","Lorimer","Lorimer","http://fr.web.img1.acsta.net/medias/nmedia/18/95/32/94/20397531.jpg","Trois amis trentenaires, homosexuels, vivant à San Francisco, tentent de se faire une place au soleil en mordant la vie à pleine dent..."
"7199","11727","Welcome to Myrtle Manor","Welcome to Myrtle Manor","http://fr.web.img2.acsta.net/medias/nmedia/18/95/32/84/20397485.jpg","Le quotidien des résidents de Myrtle Beach, parmi lesquels figurent quelques personnalités locales hautes en couleur."
"7200","11728","People in New Jersey","People in New Jersey","http://fr.web.img4.acsta.net/medias/nmedia/18/95/33/21/20397636.jpg","Un frère et une s?ur vivent dans le New Jersey et galèrent un peu plus chaque jour pour se faire une place dans un monde hostile..."
"7201","11729","The Haves And The Have Nots","The Haves And The Have Nots","http://fr.web.img6.acsta.net/medias/nmedia/18/97/39/20/20526556.jpg","Entre secrets et obstacles, les relations mouvementées entre une famille influente, les Cryer, et celle de leur employée de maison, Hanna."
"7202","11730","Love Thy Neighbor","Love Thy Neighbor","http://fr.web.img2.acsta.net/medias/nmedia/18/95/33/29/20526566.jpg","Bienvenue au Love Train Diner ! Au menu chaque jour, de la bonne nourriture, de grands éclats de rire, des leçons de vie et plein de bons sentiments. Hattie Mae, la matriarche, doit non seulement gérer le restaurant, mais aussi les tracas familiaux."
"7203","11744","Dark Minions","Dark Minions","http://fr.web.img1.acsta.net/pictures/210/021/21002196_20130429185300149.jpg","Deux marginaux gagnent leur vie en travaillant dans un vaisseau spatial en guerre..."
