"id","acteur","filmID"
"27449","Herschel Bernardi","2513"
"27450","Anders Randolf","2515"
"27451","John Kapelos","2519"
"27452","Stephane Legros","2520"
"27453","Dexter Fletcher","2523"
"27454","Eva Grimaldi","2524"
"27455","Henry Gibson","2525"
"27456","Lito Cruz","2526"
"27457","Lito Cruz","2809"
"27458","Ed Begley Jr.","2529"
"27459","Clelia Matania","2533"
"27460","Marcy McGuire","2534"
"27461","Jeanne Brindeau","2535"
"27462","Andrée Pelletier","2537"
"27463","Juanita Faust","2539"
"27464","Anne Delbée","2540"
"27465","Allen Ginsberg","2542"
"27466","Clare Clifford","2548"
"27467","Janine Magnan","2549"
"27468","Robert Ellis","2550"
"27469","Nikolai Doupak","2559"
"27470","Lucienne Bogaert","2561"
"27471","Gracie Allen","2562"
"27472","Olga Villi","2564"
"27473","Hermine Karagheuz","2565"
"27474","Paul Gleason","2568"
"27475","Ludmilla Volynskaia","2570"
"27476","Aleksander Bardini","2574"
"27477","Boguslawa Pawelec","2575"
"27478","Vaughn King","2580"
"27479","Steve Shill","2591"
"27480","Ben Webster","2598"
"27481","Stepin Fetchit","2599"
"27482","Aiko Mimasu","2600"
"27483","Miles Mander","2601"
"27484","D. Konsovski","2604"
"27485","Charles Fleischer","2608"
"27486","Louis Salou","2613"
"27487","Monique Rolland","2616"
"27488","Henry Laverne","2617"
"27489","Bruce Yarnell","2622"
"27490","Gaby Sylvia","2623"
"27491","Gaby Sylvia","4925"
"27492","Gabor Agardi","2626"
"27493","Jean Rigaux","2630"
"27494","Robert Dalban","2633"
"27495","Monica Maughan","2634"
"27496","Gerard Kennedy","2636"
"27497","Miguel Molina","2639"
"27498","Tatsuro Nadaka","2640"
"27499","William Job","2648"
"27500","Frederick Danner","2650"
"27501","Luke Johnson","2652"
"27502","Grethe Weiser","2653"
"27503","Colin Gilder","2657"
"27504","Jacquie Severo Sarduy","2660"
"27505","Luc Boucher","2663"
"27506","Claude Massot","2665"
"27507","Nigel Stock","2666"
"27508","Michèle Méritz","2671"
"27509","Michèle Méritz","3046"
"27510","Isabelle Gélinas","2681"
"27511","Julien Bertheau","2684"
"27512","Julien Bertheau","3887"
"27513","Julien Bertheau","5024"
"27514","Maureen Lipman","2685"
"27515","Donald Calthrop","2693"
"27516","Carola Neher","2701"
"27517","John Achorn","2710"
"27518","Reine Brynolfsson","2711"
"27519","John Mahoney","2712"
"27520","John Mahoney","5065"
"27521","V. Maisuradze","2714"
"27522","Yan Zhengguo","2722"
"27523","Belva Kibler","2725"
"27524","Stewart Rome","2727"
"27525","Tammin Sursok","2732"
"27526","Akaki Khorava","2740"
"27527","Vassili Kovriguine","2744"
"27528","Ramaz Tchkhikvadze","2745"
"27529","Pirkka-Pekka Petelius","2746"
"27530","Michael Yannatos","2748"
"27531","Fannie Belle Le Knight","2750"
"27532","Maru Valdivielso","2752"
"27533","Dennis Wilson","2753"
"27534","Richard Sinatra","2754"
"27535","Dirce Funari","2756"
"27536","Fatou Samb Fall","2762"
"27537","Larry Mullen Jr.","2767"
"27538","Peter Friedman","2768"
"27539","Alexander Malkowsky","2772"
"27540","Maria Sílvia","2773"
"27541","Roberto Mariano","2775"
"27542","Elizabeth Ouedraogo","2780"
"27543","Tamara Miletic","2787"
"27544","Marquard Bohm","2791"
"27545","Olli Tuominen","2796"
"27546","Sakari Kuosmanen","2797"
"27547","Sakari Kuosmanen","6927"
"27548","Jean-Michel Irribaren","2799"
"27549","Madeleine Suffel","2803"
"27550","Sophie Darès","2810"
"27551","Marcello Cannavale","2813"
"27552","Pamela Brown","2814"
"27553","Sally Gray","2816"
"27554","Pierre Tchernia","2819"
"27555","Mike Marshall","2820"
"27556","Bruce Bennett","2821"
"27557","Bruce Bennett","5186"
"27558","Jean Marsh","2822"
"27559","Lin Xinling","2823"
"27560","Annie McEnroe","2825"
"27561","Kathleen Ryan","2830"
"27562","Ivo Garrani","2832"
"27563","Rached Khemis","2833"
"27564","Barbara Haas","2845"
"27565","Brenda Bruce","2846"
"27566","Brenda Bruce","4005"
"27567","Leonor Benedetto","2847"
"27568","Michael Conrad","2848"
"27569","Flora Finch","2863"
"27570","Howard St-John","2866"
"27571","Bruce French","2867"
"27572","Irène Tassembedo","2869"
"27573","Clement Thomas","2875"
"27574","Luigi Diberti","2876"
"27575","Maurice Denham","2878"
"27576","Gianni Cavalieri","2879"
"27577","Anais Nin","2880"
"27578","Janet Munro","2881"
"27579","Paul Capellani","2884"
"27580","Ana Vina","2887"
"27581","Jeanne Roland","2888"
"27582","Angela Finocchiaro","2889"
"27583","Inger Utsi","2890"
"27584","Julie Carmen","2891"
"27585","Ossie Clarke","2892"
"27586","Denis Azra","2893"
"27587","Josef Guerreiro","2894"
"27588","Evan C. Kim","2895"
"27589","Rosa Maria Penna","2907"
"27590","Paul Calderon","2908"
"27591","Bruno Raffaelli","2910"
"27592","Catherine Ferran","2913"
"27593","Aurora Miranda","2915"
"27594","John Meillon","2916"
"27595","Mary Hawking","2919"
"27596","Salah Teskouk","2921"
"27597","Al Fann","2923"
"27598","Yoko Sugi","2925"
"27599","Carlo Wieth","2928"
"27600","Frédéric Ditis","2931"
"27601","Teresa Vilaverde","2934"
"27602","Jared Rushton","2935"
"27603","Joyce van Patten","2936"
"27604","John Omirah Miluwi","2937"
"27605","Monika Dzienisiewicz-Olbrychska","2939"
"27606","Cezary Morawski","2940"
"27607","Zoltan Biro","2946"
"27608","Maurice Lagrenee","2948"
"27609","John Qualen","2950"
"27610","John Qualen","6115"
"27611","Emil Gyr","2951"
"27612","Renato Baldini","2954"
"27613","Annie Fratellini","2956"
"27614","Jeffrey DeMunn","2957"
"27615","Adrianna Biedrzynska","2958"
"27616","Maurice Dallimore","2959"
"27617","Edouard Delmont","2961"
"27618","Twardovski","2962"
"27619","Makoto Kobori","2963"
"27620","Hiroshi Kondo","2964"
"27621","Eva Csapo","2965"
"27622","Dorian Gray","2970"
"27623","Jean Le Scouarnec","2973"
"27624","Shirley Douglas","2974"
"27625","Zack Grenier Jr","2975"
"27626","Nathalie Joyaut","2976"
"27627","Regis Hanrion","2978"
"27628","Voli Geiler","2979"
"27629","Ben Bard","2986"
"27630","Hilary Thompson","2990"
"27631","David Behar","2993"
"27632","Franco Balducci","2995"
"27633","Sybil Danning","2997"
"27634","Sylvana de Faria","2998"
"27635","Paul Mann","3001"
"27636","Pedro T. da Silva","3002"
"27637","Lucas Gridoux","3007"
"27638","Jaromir Hanzlik","3010"
"27639","Ricardo Montalban","3011"
"27640","Philippe Khorsand","3012"
"27641","Philip Merivale","3016"
"27642","Tonino Benacquista","3022"
"27643","Fernand Fabre","3023"
"27644","Miko Weaver","3027"
"27645","Chaka Diarra","3029"
"27646","Jerzy Piwowarczyk","3030"
"27647","Lynne Perrie","3032"
"27648","Tokuji Kobayashi","3034"
"27649","Michael V. Gazzo","3035"
"27650","Hideo Fujino","3037"
"27651","Amina Rizk","3043"
"27652","Han Zenxiang","3048"
"27653","Jerry Molen","3049"
"27654","Daniel Sorano","3050"
"27655","John Clements","3051"
"27656","Eiko Uchimura","3053"
"27657","Jack Klugman","3055"
"27658","Kikue Mori","3056"
"27659","Henri Belly","3058"
"27660","Fabienne Fabre","3059"
"27661","Sheryl Lee Ralph","3060"
"27662","Bobby Colt","3062"
"27663","Kiyoko Hirai","3068"
"27664","Roger Rudel","3069"
"27665","Mitsuo Nagata","3070"
"27666","Clementine Amouroux","3073"
"27667","Michel Castel","3074"
"27668","Jack Weston","3078"
"27669","Richard Warwick","3082"
"27670","Klaus Wennemann","3084"
"27671","Carl Grudup","3086"
"27672","Big Black","3090"
"27673","Tatiana Skorokhodova","3102"
"27674","Sephora Mosse","3103"
"27675","Ray Sharkey","3104"
"27676","Paul Rhys","3106"
"27677","Gertrude Musgrove","3108"
"27678","Isabella","3109"
"27679","Momo","3113"
"27680","Wilfrid Hyde White","3114"
"27681","Gianrico Tedeschi","3118"
"27682","Jacques Shelly","3119"
"27683","Claude Marcy","3120"
"27684","George 'Buck' Flower","3121"
"27685","Patricia Scott","3122"
"27686","Lola Naymark","3124"
"27687","Sophie Clement","3128"
"27688","Alida Rouffe","3131"
"27689","Suzanne Valery","3134"
"27690","Denise Bombardier","3136"
"27691","Morgan Jones","3139"
"27692","Olivier Despax","3141"
"27693","Felicity Kendal","3142"
"27694","Nicole Desailly","3144"
"27695","Giulio Donaldo","3151"
"27696","Guglielmo Barnabo","3153"
"27697","Tatjana Liutajeva","3155"
"27698","Agnese Dubbini","3157"
"27699","Eduardo Ciannelli","3158"
"27700","Francis Bouc","3161"
"27701","Francis Bouc","5433"
"27702","Michèle Verly","3162"
"27703","Claire Wauthion","3163"
"27704","Elsa Radzinya","3165"
"27705","Alexandre Pankratov-Tchiorny","3168"
"27706","Mimi Chakib","3169"
"27707","Michel Cressole","3171"
"27708","Gino Sinimberghi","3172"
"27709","Michel Mitrani","3176"
"27710","Caroline Audret","3178"
"27711","Kathleen Freeman","3179"
"27712","Tereza Berezowska","3180"
"27713","Bertalan Solti","3182"
"27714","Fernando Aguirre","3184"
"27715","Geert Hunaerts","3185"
"27716","Hy Anzell","3187"
"27717","Peter Dvorsky","3192"
"27718","Peter Dvorsky","4249"
"27719","Dale Reeves","3193"
"27720","Rémy Girard","3194"
"27721","Claude Giraud","3200"
"27722","Chi-Vy Sam","3202"
"27723","Jérôme Zucca","3204"
"27724","Sandro Zanon","3205"
"27725","Michael Dorn","3206"
"27726","Lisa Luginbuhl","3207"
"27727","Georges Montillier","3212"
"27728","Atmane Ariouet","3213"
"27729","Tim Choate","3215"
"27730","Johnny Thunders","3216"
"27731","Gerardo Romano","3217"
"27732","Albert Mannac","3218"
"27733","Pierrette Deplanque","3219"
"27734","Leonid Filatov","3223"
"27735","Fernando Arrabal","3225"
"27736","Ligia Branice","3228"
"27737","Paul Stewart","3230"
"27738","Paul Stewart","3474"
"27739","Nestor Paiva","3231"
"27740","Jean-Michel Noirey","3234"
"27741","Julia Britton","3236"
"27742","Birdy Sweeney","3237"
"27743","Robert Williams","3240"
"27744","Jirina Myskova","3241"
"27745","Ludmilla Zaitzeva","3243"
"27746","Celine Lomez","3245"
"27747","Osman Cavc?","3249"
"27748","Melki","3253"
"27749","Alexandre Joukov","3255"
"27750","Savion Glover","3264"
"27751","Ruby Baker","3270"
"27752","Barbara O'Neil","3271"
"27753","Mike Kellin","3272"
"27754","Gloria Franklin","3273"
"27755","Maria Luisa Santella","3275"
"27756","Elena Sagrary","3276"
"27757","Marc Porel","3279"
"27758","Maurice Touze","3280"
"27759","Reine Barteve","3281"
"27760","Jacqueline Bir","3282"
"27761","Mabel Poulton","3283"
"27762","Brent Spiner","3284"
"27763","Elena Fiore","3285"
"27764","Maha al-Saleh","3297"
"27765","Naima Lamchari","3298"
"27766","Femi Benussi","3304"
"27767","Bodil Udsen","3306"
"27768","Bruno Leite","3307"
"27769","Wolfgang Kieling","3313"
"27770","Inga Swenson","3314"
"27771","Linda Ashton","3316"
"27772","Martha Scott","3317"
"27773","Anton Rodgers","3322"
"27774","Berangere Dautun","3325"
"27775","Armand Meffre","3327"
"27776","Luis Alberto Garcia","3328"
"27777","Misako Watanabe","3329"
"27778","Troy Evans","3331"
"27779","Jonathan Ward","3333"
"27780","Riton Liebman","3338"
"27781","Erno Crisa","3340"
"27782","Betty Daussmond","3343"
"27783","Betty Daussmond","6171"
"27784","Alan Dinehart","3345"
"27785","Cathy Rosier","3346"
"27786","Leonid Jerenev","3349"
"27787","Patsy Kensit","3352"
"27788","Lisa Copeland","3363"
"27789","Talisa Soto","3364"
"27790","T.-P. Jain","3365"
"27791","Adama Ouédraogo","3366"
"27792","Jacqueline Duc","3367"
"27793","Danièle Evenou","3369"
"27794","Jaqueline Andere","3371"
"27795","Jacques Rivette","3372"
"27796","David Bair","3373"
"27797","Eetu Hilkamoriku","3377"
"27798","Screamin' Jay Hawkins","3379"
"27799","Tina Sportolaro","3382"
"27800","Roger Treville","3383"
"27801","Pierre Pierade","3384"
"27802","Suzanne Despres","3387"
"27803","Hugh Laurie","3395"
"27804","Arlene Cockburn","3396"
"27805","Jake Busey","3398"
"27806","Marco Leonardi","3400"
"27807","Stephen Furst","3401"
"27808","Todd Graff","3403"
"27809","Jayne Brook","3405"
"27810","Gaby André","3409"
"27811","Betty Bronson","3410"
"27812","Christian Alers","3414"
"27813","Guy Stockwell","3419"
"27814","Guy Stockwell","6580"
"27815","Urbano Barberini","3420"
"27816","Laura San Giacomo","3421"
"27817","Kirk Baltz","3424"
"27818","Pierre Londiche","3426"
"27819","Tito Valverde","3428"
"27820","Etsuko Ichihara","3430"
"27821","Zdenka Skvorecka","3431"
"27822","Himmoud Brahimi","3433"
"27823","Georges Rouquier","3434"
"27824","John Rhys-Davies","3438"
"27825","Iran Outari","3441"
"27826","Nematollah Larian","3442"
"27827","Gemma Jones","3443"
"27828","Pierre Forget","3452"
"27829","Marge Champion","3455"
"27830","Luce Garcia-Ville","3459"
"27831","Marie-Pierre Thiebaut","3465"
"27832","Noelle Chatelet","3466"
"27833","Aurora Afonso","3471"
"27834","Gloria De Matos","3472"
"27835","Concordia Selander","3488"
"27836","Bert Lytell","3490"
"27837","Michael Gambon","3494"
"27838","Claude Sainval","3495"
"27839","Nicole Mirel","3496"
"27840","Janet Suzman","3514"
"27841","Andoujo Diahou","3519"
"27842","Adam Szirtes","3520"
"27843","Eduardo Moure","3521"
"27844","Marisa Muxen","3522"
"27845","Beatriz Ponchova","3523"
"27846","Hiroshi Akutagawa","3524"
"27847","Linda Cristal","3530"
"27848","Jean-Marie Rollin","3531"
"27849","Jay Thomas","3532"
"27850","Marcia Strassman","3536"
"27851","Elaine Mangan","3537"
"27852","Isli Oberon","3541"
"27853","Benamar Mediene","3548"
"27854","Concha Velasco","3549"
"27855","Mona Bausson","3551"
"27856","Vera Orlova","3555"
"27857","Hairia Rondo","3557"
"27858","Cheech Marin","3559"
"27859","Markus Stockhausen","3562"
"27860","Roslyn Payne","3563"
"27861","Choi Jong-Won","3565"
"27862","Jan Skotnicki","3569"
"27863","Maria Teresa Oldani","3578"
"27864","Fairuza Balk","3579"
"27865","Udo Samel","3580"
"27866","Roberta Paladini","3581"
"27867","Claude Jarman Jr.","3583"
"27868","William Desmaret","3586"
"27869","Gweb Ellis","3587"
"27870","Wladyslaw Kowalski","3589"
"27871","Y. Shebuyeva","3593"
"27872","Maud Richard","3599"
"27873","Kenny Baker","3602"
"27874","Thomas F. Wilson","3603"
"27875","Leon Belieres","3604"
"27876","Samson Fainsilber","3606"
"27877","Alexandre Morfov","3607"
"27878","Matteo Auguardi","3609"
"27879","Pavel Slaby","3610"
"27880","Francis X Bushman","3611"
"27881","Janna Kerimtaeva","3612"
"27882","Elide Melli","3614"
"27883","Maggie McNamara","3615"
"27884","Jon Darling","3617"
"27885","Gabor Mathe","3618"
"27886","Lucille Benson","3621"
"27887","John C. Reilly","3622"
"27888","Antoine Balpétré","3623"
"27889","Josh Charles","3628"
"27890","Alpha Sane","3629"
"27891","Maria Laborit","3630"
"27892","Billy Zane","3631"
"27893","François-Eric Gendron","3634"
"27894","Guillermo Delgado","3640"
"27895","Jason Isaacs","3642"
"27896","Hani Salama","3643"
"27897","Elizabeth Moody","3650"
"27898","Ali Adjroud","3651"
"27899","Miguel Benavides","3655"
"27900","Luis Varela","3657"
"27901","Rex Lease","3660"
"27902","Robert Murzeau","3670"
"27903","Bruno Carette","3678"
"27904","Mamadou Dioume","3679"
"27905","Bert Freed","3681"
"27906","Koti","3682"
"27907","Jaye Davidson","3683"
"27908","Rosanna Fratello","3686"
"27909","Balder","3689"
"27910","François Frappier","3691"
"27911","Ines de Almeida","3694"
"27912","Jennifer Aniston","3702"
"27913","Peter Berg","3712"
"27914","Jean-Claude Leguay","3713"
"27915","Jean-Claude Leguay","3860"
"27916","Carl Steven","3716"
"27917","Christian De Sica","3720"
"27918","Hannes Messemer","3721"
"27919","Idalia Anreus","3723"
"27920","Karim Massard","3732"
"27921","Linde Prelog","3733"
"27922","Roger Mollien","3738"
"27923","Issa Ramagelissa Samb","3740"
"27924","Gérard Lartigan","3745"
"27925","Jean Teulé","3746"
"27926","Rémy Roubakha","3747"
"27927","Max Hiller","3748"
"27928","Gisela Freundenberg","3749"
"27929","Josh Evans","3753"
"27930","Akiko Kurano","3754"
"27931","Hiroyuki Nagato","3756"
"27932","Sylvain Itkine","3757"
"27933","Luis Álvarez","3759"
"27934","Frank Langella","3763"
"27935","Frank Langella","4449"
"27936","Asao Sano","3767"
"27937","Charles Kemper","3769"
"27938","Ellie Raab","3781"
"27939","Lucie Cabanis","3782"
"27940","Jean-Claude Eugene","3785"
"27941","Valérie Jeannet","3786"
"27942","Jeffrey Jones","3788"
"27943","Jeffrey Jones","3841"
"27944","Tony Galento","3791"
"27945","Danny Fisher","3793"
"27946","Luciano Pigozzi","3800"
"27947","Juan Ferrara","3819"
"27948","Michèle Breton","3820"
"27949","Jean-Pierre Jeunet","3825"
"27950","Corinne Luchaire","3826"
"27951","Abdeslam Faraoui","3831"
"27952","Laurence Fevrier","3833"
"27953","Jason Schaller","3834"
"27954","Jean-Pierre Bouvier","3840"
"27955","Jean-Pierre Bouvier","5735"
"27956","Pierre Dufrene","3849"
"27957","James LeGros","3851"
"27958","James LeGros","5041"
"27959","Jorge Perugorria","3855"
"27960","Stuart Burrows","3856"
"27961","Davide Bechini","3862"
"27962","Massimo Troisi","3863"
"27963","Mikijiro Hira","3866"
"27964","Salim Dau","3880"
"27965","Barry Langford","3881"
"27966","Pascal Liger","3884"
"27967","Michel Peyreton","3888"
"27968","Alok Chakravarty","3890"
"27969","Urho Somersalmi","3898"
"27970","Antonio Rodrigues Dos Santos","3906"
"27971","Dobi Wachinke","3907"
"27972","Bill Goodwin","3912"
"27973","Frank Austin","3918"
"27974","George Dzundza","3919"
"27975","George Dzundza","5341"
"27976","Michael Gross","3921"
"27977","Libor Zidek","3924"
"27978","Mathieu Bauer","3928"
"27979","Ilie Nastase","3935"
"27980","Rebecca Glenn","3942"
"27981","Chico Diaz","3944"
"27982","Arlette Bonnard","3946"
"27983","Fatma Ben Saidane","3950"
"27984","Fatma Ben Saidane","5082"
"27985","Gerardo Scala","3951"
"27986","Lucie Singeling","3963"
"27987","Kerstii Allum","3964"
"27988","Aoi Nakajima","3967"
"27989","Khalil Gueye","3973"
"27990","William Zappa","3980"
"27991","Madeleine Spicas","3995"
"27992","Max Charlier","3998"
"27993","Maguy Deliac","4000"
"27994","Nagatoshi Sakamoto","4002"
"27995","Patti LuPone","4003"
"27996","Marcel Imhoff","4004"
"27997","Jack Claff","4006"
"27998","Molly Parkin","4008"
"27999","Svein Byhring","4011"
"28000","Inez Thomsen","4012"
"28001","Naseeruddin Shah","4015"
"28002","Goldie Hawn","4017"
"28003","Jonathan Silverman","4018"
"28004","Elizabeth Chauvin","4029"
"28005","Claire Prelia","4031"
"28006","Bernard Anglade","4033"
"28007","Masonori Horimoto","4043"
"28008","Hurd Hatfield","4044"
"28009","Jim Anderson","4045"
"28010","Iva Bitova","4046"
"28011","Duane Tucker","4049"
"28012","Tomiko Ishii","4050"
"28013","Jack Trevor","4053"
"28014","Huguette Poggi","4057"
"28015","Mario Montez","4060"
"28016","Naomi Oka","4062"
"28017","Lili Saint-Cyr","4064"
"28018","Malcolm Saint Clair","4066"
"28019","Monty Collin","4072"
"28020","William Dennis Hunt","4074"
"28021","Jan Ciecierski","4076"
"28022","Wenche Foss","4080"
"28023","Roland Hedlund","4081"
"28024","Akbar Kurtha","4083"
"28025","China Zorrilla","4085"
"28026","Bartolomeo Pagano","4089"
"28027","Pierre Denols","4092"
"28028","John Coplans","4094"
"28029","Candy Darling","4100"
"28030","Andrea Lunin","4102"
"28031","Paul Vermoyal","4104"
"28032","Georges Vaultier","4107"
"28033","Sara Montiel","4109"
"28034","Driss Jahoui","4110"
"28035","Polly Bergen","4116"
"28036","Brian Thompson","4117"
"28037","Christopher Saint-John","4119"
